t_odo p_right p_left v_right v_left
243.346 19.053 19.693 0.198 0.198
243.356 19.055 19.695 0.198 0.198
243.366 19.057 19.697 0.198 0.198
243.376 19.059 19.699 0.198 0.198
243.386 19.061 19.701 0.198 0.198
243.396 19.063 19.703 0.198 0.202
243.406 19.065 19.705 0.198 0.202
243.416 19.067 19.707 0.202 0.202
243.426 19.069 19.709 0.202 0.202
243.436 19.071 19.711 0.202 0.198
243.446 19.073 19.713 0.198 0.198
243.456 19.075 19.715 0.198 0.202
243.466 19.077 19.717 0.198 0.202
243.476 19.079 19.719 0.198 0.202
243.486 19.081 19.721 0.202 0.202
243.496 19.083 19.723 0.198 0.198
243.506 19.085 19.725 0.198 0.198
243.516 19.087 19.727 0.198 0.202
243.526 19.089 19.729 0.202 0.202
243.536 19.091 19.731 0.202 0.202
243.546 19.093 19.733 0.202 0.202
243.556 19.095 19.735 0.202 0.198
243.566 19.097 19.737 0.198 0.198
243.576 19.099 19.739 0.198 0.198
243.586 19.101 19.741 0.198 0.202
243.596 19.103 19.743 0.198 0.202
243.606 19.105 19.745 0.198 0.202
243.616 19.107 19.747 0.198 0.202
243.626 19.109 19.749 0.202 0.198
243.636 19.111 19.751 0.202 0.198
243.646 19.113 19.753 0.202 0.198
243.656 19.115 19.755 0.202 0.198
243.666 19.117 19.757 0.198 0.198
243.676 19.119 19.759 0.198 0.198
243.686 19.121 19.761 0.198 0.202
243.696 19.123 19.763 0.202 0.202
243.706 19.125 19.765 0.202 0.202
243.716 19.127 19.767 0.202 0.202
243.726 19.129 19.769 0.202 0.198
243.736 19.131 19.771 0.198 0.198
243.746 19.133 19.773 0.198 0.198
243.756 19.135 19.775 0.198 0.202
243.766 19.137 19.777 0.202 0.202
243.776 19.139 19.779 0.202 0.202
243.786 19.141 19.781 0.202 0.202
243.796 19.143 19.783 0.202 0.198
243.806 19.145 19.785 0.198 0.198
243.816 19.147 19.787 0.198 0.198
243.826 19.149 19.789 0.202 0.198
243.836 19.151 19.791 0.202 0.198
243.846 19.153 19.793 0.202 0.202
243.856 19.155 19.795 0.202 0.202
243.866 19.157 19.797 0.198 0.202
243.876 19.159 19.799 0.198 0.202
243.886 19.161 19.801 0.198 0.198
243.896 19.163 19.803 0.198 0.198
243.906 19.165 19.805 0.202 0.198
243.916 19.167 19.807 0.202 0.202
243.926 19.169 19.809 0.202 0.202
243.936 19.171 19.811 0.202 0.202
243.946 19.173 19.813 0.198 0.198
243.956 19.175 19.815 0.198 0.198
243.966 19.177 19.817 0.198 0.198
243.976 19.179 19.819 0.202 0.198
243.986 19.181 19.821 0.202 0.202
243.996 19.183 19.823 0.202 0.198
244.006 19.185 19.825 0.202 0.198
244.016 19.187 19.827 0.198 0.198
244.026 19.189 19.829 0.198 0.202
244.036 19.192 19.831 0.202 0.202
244.046 19.194 19.833 0.202 0.202
244.056 19.195 19.835 0.202 0.202
244.066 19.197 19.837 0.202 0.198
244.076 19.199 19.839 0.198 0.198
244.086 19.201 19.841 0.198 0.198
244.096 19.203 19.843 0.198 0.198
244.106 19.206 19.845 0.202 0.202
244.116 19.208 19.847 0.202 0.202
244.126 19.21 19.849 0.202 0.202
244.136 19.212 19.851 0.202 0.202
244.146 19.214 19.853 0.198 0.198
244.156 19.215 19.855 0.198 0.198
244.166 19.218 19.857 0.202 0.202
244.176 19.22 19.859 0.202 0.202
244.186 19.222 19.861 0.202 0.202
244.196 19.224 19.863 0.202 0.202
244.206 19.226 19.865 0.198 0.198
244.216 19.228 19.867 0.198 0.198
244.226 19.23 19.869 0.198 0.198
244.236 19.232 19.871 0.198 0.198
244.246 19.234 19.873 0.198 0.198
244.256 19.235 19.875 0.198 0.198
244.266 19.237 19.877 0.198 0.198
244.276 19.24 19.879 0.202 0.202
244.286 19.242 19.881 0.202 0.202
244.296 19.244 19.883 0.202 0.202
244.306 19.246 19.885 0.202 0.202
244.316 19.248 19.887 0.198 0.198
244.326 19.25 19.889 0.198 0.198
244.336 19.252 19.891 0.198 0.202
244.346 19.254 19.893 0.198 0.202
244.356 19.255 19.895 0.198 0.202
244.366 19.258 19.897 0.202 0.202
244.376 19.26 19.899 0.202 0.198
244.386 19.262 19.901 0.202 0.198
244.396 19.264 19.903 0.202 0.198
244.406 19.266 19.905 0.198 0.202
244.416 19.268 19.907 0.198 0.202
244.426 19.27 19.909 0.198 0.202
244.437 19.272 19.911 0.198 0.202
244.447 19.274 19.913 0.198 0.198
244.457 19.276 19.915 0.198 0.198
244.467 19.278 19.917 0.198 0.198
244.477 19.28 19.92 0.198 0.202
244.487 19.282 19.922 0.202 0.202
244.497 19.284 19.923 0.202 0.202
244.507 19.286 19.925 0.202 0.202
244.517 19.288 19.927 0.202 0.198
244.527 19.29 19.929 0.198 0.198
244.537 19.292 19.931 0.198 0.198
244.546 19.294 19.934 0.198 0.202
244.556 19.295 19.936 0.198 0.202
244.566 19.297 19.938 0.198 0.202
244.576 19.299 19.94 0.198 0.202
244.586 19.301 19.942 0.198 0.198
244.596 19.304 19.943 0.202 0.198
244.606 19.306 19.945 0.202 0.198
244.616 19.308 19.947 0.202 0.198
244.626 19.31 19.949 0.202 0.198
244.636 19.312 19.951 0.198 0.198
244.646 19.314 19.954 0.198 0.202
244.656 19.315 19.956 0.198 0.202
244.666 19.318 19.958 0.202 0.202
244.676 19.32 19.96 0.202 0.202
244.686 19.322 19.962 0.202 0.198
244.696 19.324 19.963 0.202 0.198
244.706 19.326 19.965 0.198 0.198
244.716 19.328 19.968 0.198 0.202
244.726 19.33 19.97 0.198 0.202
244.736 19.332 19.972 0.202 0.202
244.746 19.334 19.974 0.202 0.202
244.756 19.336 19.976 0.202 0.198
244.766 19.338 19.978 0.202 0.198
244.776 19.34 19.98 0.198 0.198
244.786 19.342 19.982 0.198 0.202
244.796 19.344 19.984 0.198 0.202
244.806 19.346 19.986 0.198 0.202
244.816 19.348 19.988 0.202 0.202
244.826 19.35 19.99 0.202 0.197
244.836 19.352 19.992 0.202 0.197
244.846 19.354 19.994 0.202 0.197
244.856 19.356 19.996 0.198 0.198
244.866 19.358 19.998 0.198 0.198
244.876 19.36 20 0.198 0.198
244.886 19.362 20.002 0.202 0.198
244.896 19.364 20.004 0.202 0.198
244.906 19.366 20.006 0.202 0.202
244.916 19.368 20.008 0.202 0.202
244.926 19.37 20.01 0.198 0.202
244.936 19.372 20.012 0.198 0.202
244.946 19.374 20.014 0.198 0.198
244.956 19.376 20.016 0.198 0.198
244.966 19.378 20.018 0.202 0.198
244.976 19.38 20.02 0.202 0.202
244.986 19.382 20.022 0.202 0.202
244.996 19.384 20.024 0.202 0.202
245.006 19.386 20.026 0.198 0.202
245.016 19.388 20.028 0.202 0.198
245.026 19.39 20.03 0.202 0.198
245.036 19.392 20.032 0.202 0.198
245.046 19.394 20.034 0.202 0.198
245.056 19.396 20.036 0.198 0.198
245.066 19.398 20.038 0.198 0.198
245.076 19.4 20.04 0.202 0.198
245.086 19.402 20.042 0.202 0.202
245.096 19.404 20.044 0.202 0.202
245.106 19.406 20.046 0.202 0.202
245.116 19.408 20.048 0.198 0.202
245.126 19.41 20.05 0.198 0.198
245.136 19.412 20.052 0.198 0.198
245.146 19.414 20.054 0.198 0.202
245.156 19.416 20.056 0.198 0.202
245.166 19.418 20.058 0.202 0.202
245.176 19.42 20.06 0.202 0.202
245.186 19.422 20.062 0.202 0.198
245.196 19.424 20.064 0.202 0.198
245.206 19.426 20.066 0.198 0.202
245.216 19.428 20.068 0.198 0.202
245.226 19.43 20.07 0.198 0.202
245.236 19.432 20.072 0.198 0.202
245.246 19.434 20.074 0.202 0.198
245.256 19.436 20.076 0.202 0.198
245.266 19.438 20.078 0.202 0.198
245.276 19.44 20.08 0.202 0.198
245.286 19.442 20.082 0.198 0.198
245.296 19.444 20.084 0.198 0.202
245.306 19.446 20.086 0.198 0.202
245.316 19.448 20.088 0.202 0.202
245.326 19.45 20.09 0.202 0.202
245.336 19.452 20.092 0.202 0.198
245.346 19.454 20.094 0.202 0.198
245.356 19.456 20.096 0.198 0.202
245.366 19.458 20.098 0.198 0.198
245.376 19.46 20.1 0.198 0.202
245.386 19.462 20.102 0.198 0.202
245.396 19.464 20.104 0.198 0.198
245.406 19.466 20.106 0.198 0.202
245.416 19.468 20.108 0.198 0.198
245.426 19.47 20.11 0.198 0.198
245.436 19.472 20.112 0.202 0.198
245.446 19.474 20.114 0.202 0.202
245.456 19.476 20.116 0.202 0.202
245.466 19.478 20.118 0.202 0.202
245.476 19.48 20.12 0.198 0.202
245.486 19.482 20.122 0.198 0.198
245.496 19.484 20.124 0.198 0.198
245.506 19.486 20.126 0.198 0.202
245.516 19.488 20.128 0.198 0.202
245.526 19.49 20.13 0.198 0.202
245.536 19.492 20.132 0.198 0.202
245.546 19.494 20.134 0.198 0.198
245.556 19.496 20.136 0.198 0.198
245.566 19.498 20.138 0.198 0.198
245.576 19.5 20.14 0.198 0.198
245.586 19.502 20.142 0.198 0.198
245.596 19.504 20.144 0.202 0.202
245.606 19.506 20.146 0.202 0.202
245.616 19.508 20.148 0.202 0.202
245.626 19.51 20.15 0.202 0.202
245.636 19.512 20.152 0.198 0.198
245.646 19.514 20.154 0.198 0.198
245.656 19.516 20.156 0.198 0.202
245.666 19.518 20.158 0.198 0.202
245.676 19.52 20.16 0.202 0.202
245.686 19.522 20.162 0.202 0.202
245.696 19.524 20.164 0.202 0.198
245.706 19.526 20.166 0.202 0.198
245.716 19.528 20.168 0.198 0.198
245.726 19.53 20.17 0.198 0.198
245.736 19.532 20.172 0.202 0.198
245.746 19.534 20.174 0.202 0.202
245.756 19.536 20.176 0.202 0.198
245.766 19.538 20.178 0.202 0.202
245.776 19.54 20.18 0.198 0.202
245.786 19.542 20.182 0.198 0.198
245.796 19.544 20.184 0.198 0.202
245.806 19.546 20.186 0.202 0.198
245.816 19.548 20.188 0.202 0.198
245.826 19.55 20.19 0.202 0.202
245.836 19.552 20.192 0.202 0.198
245.846 19.554 20.194 0.198 0.198
245.856 19.556 20.196 0.198 0.202
245.866 19.558 20.198 0.198 0.198
245.876 19.56 20.2 0.202 0.202
245.886 19.562 20.202 0.202 0.202
245.896 19.564 20.204 0.202 0.198
245.906 19.566 20.206 0.202 0.198
245.916 19.568 20.208 0.198 0.198
245.926 19.57 20.21 0.198 0.202
245.936 19.572 20.212 0.198 0.202
245.946 19.574 20.214 0.202 0.202
245.956 19.576 20.216 0.202 0.202
245.966 19.578 20.218 0.202 0.198
245.976 19.58 20.22 0.202 0.198
245.986 19.582 20.222 0.198 0.198
245.996 19.584 20.224 0.198 0.198
246.006 19.586 20.226 0.198 0.198
246.016 19.588 20.228 0.198 0.198
246.026 19.59 20.23 0.202 0.198
246.036 19.592 20.232 0.202 0.202
246.046 19.594 20.234 0.202 0.202
246.056 19.596 20.236 0.202 0.202
246.066 19.598 20.238 0.198 0.202
246.076 19.6 20.24 0.198 0.198
246.086 19.602 20.242 0.198 0.198
246.096 19.604 20.244 0.198 0.198
246.106 19.606 20.246 0.202 0.202
246.116 19.608 20.248 0.202 0.202
246.126 19.61 20.25 0.202 0.202
246.136 19.612 20.252 0.202 0.202
246.146 19.614 20.254 0.198 0.198
246.157 19.617 20.256 0.202 0.198
246.167 19.619 20.258 0.202 0.198
246.177 19.621 20.26 0.202 0.202
246.187 19.623 20.262 0.202 0.202
246.197 19.625 20.264 0.198 0.202
246.207 19.627 20.266 0.198 0.202
246.217 19.629 20.268 0.198 0.198
246.227 19.631 20.27 0.198 0.198
246.237 19.633 20.272 0.202 0.198
246.247 19.635 20.274 0.202 0.198
246.257 19.637 20.276 0.202 0.198
246.267 19.638 20.278 0.202 0.198
246.276 19.64 20.28 0.202 0.202
246.286 19.642 20.282 0.198 0.202
246.296 19.644 20.284 0.198 0.202
246.306 19.646 20.286 0.198 0.202
246.316 19.648 20.288 0.198 0.198
246.326 19.65 20.29 0.198 0.198
246.336 19.652 20.292 0.198 0.198
246.346 19.654 20.294 0.198 0.202
246.356 19.656 20.296 0.198 0.202
246.366 19.658 20.298 0.198 0.202
246.376 19.66 20.3 0.198 0.202
246.386 19.662 20.302 0.202 0.198
246.396 19.664 20.304 0.202 0.198
246.406 19.666 20.306 0.202 0.198
246.416 19.668 20.308 0.202 0.202
246.426 19.67 20.31 0.198 0.202
246.436 19.672 20.312 0.198 0.202
246.446 19.674 20.314 0.198 0.202
246.456 19.676 20.316 0.198 0.198
246.466 19.678 20.318 0.198 0.198
246.476 19.68 20.32 0.198 0.202
246.486 19.682 20.322 0.198 0.202
246.496 19.684 20.324 0.198 0.202
246.506 19.686 20.326 0.198 0.202
246.516 19.688 20.328 0.202 0.198
246.526 19.69 20.33 0.202 0.198
246.536 19.692 20.332 0.198 0.198
246.546 19.694 20.334 0.193 0.193
246.556 19.696 20.336 0.184 0.189
246.566 19.697 20.337 0.175 0.175
246.576 19.699 20.339 0.166 0.166
246.586 19.7 20.34 0.157 0.157
246.596 19.702 20.342 0.148 0.148
246.606 19.703 20.343 0.139 0.143
246.616 19.704 20.344 0.13 0.13
246.626 19.705 20.345 0.121 0.121
246.636 19.706 20.346 0.103 0.107
246.646 19.707 20.347 0.094 0.094
246.656 19.707 20.348 0.08 0.08
246.666 19.708 20.348 0.062 0.067
246.676 19.708 20.348 0.049 0.049
246.686 19.708 20.348 0.031 0.035
246.696 19.708 20.348 0.017 0.022
246.706 19.708 20.348 0.008 0.008
246.716 19.708 20.348 0.008 0.004
246.726 19.708 20.348 0.004 0
246.736 19.708 20.348 0.004 0
246.746 19.708 20.348 0.004 0
246.756 19.708 20.348 0 0
246.766 19.708 20.348 0 0
246.776 19.708 20.348 0 0
246.786 19.708 20.348 0 0
246.796 19.708 20.348 0 0
246.806 19.708 20.349 0 0.004
246.816 19.708 20.349 -0.004 0.013
246.826 19.708 20.349 -0.013 0.022
246.836 19.708 20.35 -0.022 0.04
246.846 19.708 20.351 -0.035 0.049
246.856 19.707 20.351 -0.04 0.044
246.866 19.707 20.351 -0.045 0.049
246.876 19.706 20.352 -0.054 0.044
246.886 19.705 20.353 -0.058 0.049
246.896 19.705 20.353 -0.062 0.062
246.906 19.704 20.354 -0.067 0.067
246.916 19.704 20.355 -0.062 0.071
246.926 19.703 20.355 -0.062 0.071
246.936 19.702 20.356 -0.067 0.071
246.946 19.702 20.357 -0.062 0.071
246.956 19.701 20.358 -0.067 0.071
246.966 19.7 20.358 -0.067 0.071
246.976 19.699 20.359 -0.067 0.071
246.986 19.699 20.36 -0.071 0.076
246.996 19.698 20.361 -0.071 0.076
247.006 19.697 20.361 -0.071 0.076
247.016 19.697 20.362 -0.071 0.076
247.026 19.696 20.363 -0.071 0.076
247.036 19.695 20.364 -0.076 0.076
247.046 19.694 20.365 -0.076 0.08
247.056 19.693 20.366 -0.08 0.085
247.066 19.693 20.366 -0.08 0.08
247.076 19.692 20.367 -0.076 0.085
247.086 19.691 20.368 -0.08 0.085
247.096 19.69 20.369 -0.076 0.08
247.106 19.689 20.37 -0.08 0.085
247.116 19.688 20.371 -0.085 0.085
247.126 19.688 20.371 -0.085 0.085
247.136 19.687 20.372 -0.085 0.089
247.146 19.686 20.373 -0.085 0.089
247.156 19.685 20.374 -0.085 0.089
247.166 19.684 20.375 -0.08 0.085
247.176 19.683 20.376 -0.089 0.089
247.186 19.682 20.377 -0.085 0.089
247.196 19.682 20.378 -0.085 0.089
247.206 19.681 20.378 -0.089 0.089
247.216 19.68 20.38 -0.085 0.089
247.226 19.679 20.38 -0.094 0.089
247.236 19.678 20.381 -0.089 0.089
247.246 19.677 20.382 -0.089 0.094
247.256 19.676 20.383 -0.094 0.094
247.266 19.675 20.384 -0.089 0.094
247.276 19.674 20.385 -0.094 0.094
247.286 19.673 20.386 -0.094 0.094
247.296 19.672 20.387 -0.089 0.089
247.306 19.671 20.388 -0.089 0.094
247.316 19.671 20.389 -0.089 0.094
247.326 19.67 20.39 -0.094 0.098
247.336 19.669 20.391 -0.094 0.098
247.346 19.668 20.392 -0.094 0.094
247.356 19.667 20.393 -0.094 0.094
247.366 19.666 20.394 -0.094 0.094
247.376 19.665 20.395 -0.094 0.094
247.386 19.664 20.396 -0.094 0.098
247.396 19.663 20.397 -0.094 0.098
247.406 19.662 20.398 -0.094 0.094
247.416 19.661 20.399 -0.094 0.098
247.426 19.66 20.4 -0.094 0.094
247.436 19.659 20.401 -0.098 0.098
247.446 19.658 20.402 -0.094 0.098
247.456 19.657 20.403 -0.098 0.098
247.466 19.656 20.404 -0.098 0.098
247.476 19.655 20.405 -0.098 0.098
247.486 19.654 20.406 -0.098 0.098
247.496 19.653 20.407 -0.098 0.098
247.506 19.652 20.408 -0.098 0.098
247.516 19.651 20.409 -0.094 0.098
247.526 19.65 20.409 -0.098 0.098
247.536 19.649 20.411 -0.098 0.098
247.546 19.648 20.412 -0.098 0.103
247.556 19.647 20.413 -0.098 0.098
247.566 19.646 20.414 -0.098 0.103
247.576 19.645 20.415 -0.098 0.098
247.586 19.644 20.416 -0.098 0.098
247.596 19.643 20.417 -0.103 0.103
247.606 19.642 20.418 -0.098 0.098
247.616 19.641 20.419 -0.098 0.103
247.626 19.64 20.42 -0.103 0.098
247.636 19.639 20.421 -0.098 0.098
247.646 19.638 20.422 -0.103 0.103
247.656 19.637 20.423 -0.098 0.098
247.666 19.636 20.424 -0.098 0.103
247.676 19.635 20.425 -0.098 0.103
247.686 19.634 20.426 -0.098 0.098
247.696 19.633 20.427 -0.103 0.103
247.706 19.632 20.428 -0.098 0.098
247.716 19.631 20.429 -0.103 0.098
247.726 19.63 20.43 -0.103 0.103
247.736 19.629 20.431 -0.098 0.098
247.746 19.628 20.432 -0.103 0.103
247.756 19.627 20.433 -0.098 0.103
247.766 19.626 20.434 -0.098 0.098
247.776 19.625 20.435 -0.103 0.103
247.786 19.624 20.436 -0.103 0.103
247.796 19.623 20.437 -0.103 0.098
247.806 19.622 20.438 -0.103 0.103
247.816 19.621 20.439 -0.098 0.103
247.826 19.62 20.44 -0.098 0.098
247.837 19.619 20.441 -0.103 0.103
247.847 19.618 20.442 -0.103 0.103
247.857 19.617 20.443 -0.103 0.098
247.867 19.616 20.444 -0.103 0.103
247.877 19.615 20.445 -0.103 0.103
247.887 19.613 20.446 -0.103 0.103
247.897 19.613 20.447 -0.103 0.103
247.907 19.611 20.448 -0.103 0.103
247.917 19.611 20.449 -0.098 0.098
247.927 19.61 20.45 -0.098 0.098
247.937 19.609 20.451 -0.103 0.103
247.946 19.608 20.452 -0.107 0.103
247.956 19.607 20.453 -0.103 0.103
247.966 19.606 20.454 -0.103 0.103
247.976 19.604 20.455 -0.103 0.103
247.986 19.603 20.457 -0.103 0.103
247.996 19.602 20.457 -0.103 0.103
248.006 19.601 20.459 -0.103 0.103
248.016 19.6 20.46 -0.103 0.103
248.026 19.599 20.46 -0.103 0.098
248.036 19.598 20.462 -0.107 0.103
248.046 19.597 20.463 -0.103 0.103
248.056 19.596 20.464 -0.103 0.103
248.066 19.595 20.465 -0.103 0.103
248.076 19.594 20.466 -0.103 0.103
248.086 19.593 20.467 -0.107 0.103
248.096 19.592 20.468 -0.103 0.103
248.106 19.591 20.469 -0.103 0.107
248.116 19.59 20.47 -0.103 0.103
248.126 19.589 20.471 -0.103 0.103
248.136 19.588 20.472 -0.103 0.103
248.146 19.587 20.473 -0.103 0.103
248.156 19.586 20.474 -0.103 0.103
248.166 19.585 20.475 -0.103 0.103
248.176 19.584 20.476 -0.103 0.103
248.186 19.583 20.477 -0.103 0.103
248.196 19.582 20.478 -0.103 0.103
248.206 19.58 20.479 -0.103 0.103
248.216 19.579 20.48 -0.107 0.103
248.226 19.579 20.481 -0.103 0.103
248.236 19.577 20.482 -0.103 0.107
248.246 19.576 20.483 -0.103 0.103
248.256 19.575 20.484 -0.103 0.103
248.266 19.574 20.486 -0.107 0.103
248.276 19.573 20.487 -0.103 0.103
248.286 19.572 20.488 -0.103 0.107
248.296 19.571 20.489 -0.103 0.103
248.306 19.57 20.49 -0.103 0.103
248.316 19.569 20.491 -0.107 0.103
248.326 19.568 20.492 -0.103 0.103
248.336 19.567 20.493 -0.103 0.103
248.346 19.566 20.494 -0.103 0.103
248.356 19.565 20.495 -0.103 0.103
248.366 19.564 20.496 -0.107 0.103
248.376 19.563 20.497 -0.107 0.107
248.386 19.562 20.498 -0.103 0.107
248.396 19.561 20.499 -0.103 0.103
248.406 19.56 20.5 -0.103 0.103
248.416 19.559 20.501 -0.103 0.103
248.426 19.557 20.502 -0.107 0.103
248.436 19.557 20.503 -0.103 0.103
248.446 19.555 20.504 -0.103 0.103
248.456 19.554 20.505 -0.103 0.103
248.466 19.553 20.506 -0.103 0.103
248.476 19.552 20.508 -0.107 0.107
248.486 19.551 20.508 -0.103 0.103
248.496 19.55 20.51 -0.103 0.103
248.506 19.549 20.511 -0.103 0.103
248.516 19.548 20.512 -0.103 0.103
248.526 19.547 20.513 -0.107 0.107
248.536 19.546 20.514 -0.103 0.103
248.546 19.545 20.515 -0.103 0.103
248.556 19.544 20.516 -0.103 0.103
248.566 19.543 20.517 -0.103 0.103
248.576 19.542 20.518 -0.107 0.107
248.586 19.541 20.519 -0.107 0.103
248.596 19.54 20.52 -0.103 0.103
248.606 19.539 20.521 -0.103 0.103
248.616 19.538 20.522 -0.103 0.103
248.626 19.537 20.523 -0.103 0.107
248.636 19.536 20.524 -0.103 0.107
248.646 19.535 20.525 -0.103 0.103
248.656 19.533 20.526 -0.103 0.103
248.666 19.532 20.527 -0.103 0.103
248.676 19.531 20.528 -0.107 0.103
248.686 19.53 20.529 -0.103 0.103
248.696 19.529 20.53 -0.103 0.103
248.706 19.528 20.531 -0.107 0.103
248.716 19.527 20.533 -0.103 0.103
248.726 19.526 20.534 -0.107 0.107
248.736 19.525 20.535 -0.103 0.107
248.746 19.524 20.536 -0.098 0.107
248.756 19.523 20.537 -0.103 0.103
248.766 19.522 20.538 -0.103 0.103
248.776 19.521 20.539 -0.107 0.103
248.786 19.52 20.54 -0.103 0.103
248.796 19.519 20.541 -0.103 0.107
248.806 19.518 20.542 -0.103 0.107
248.816 19.517 20.543 -0.103 0.103
248.826 19.516 20.544 -0.107 0.103
248.836 19.515 20.545 -0.103 0.103
248.846 19.514 20.546 -0.103 0.103
248.856 19.513 20.547 -0.103 0.107
248.866 19.511 20.548 -0.103 0.107
248.876 19.51 20.549 -0.107 0.103
248.886 19.509 20.55 -0.103 0.103
248.896 19.508 20.551 -0.103 0.103
248.906 19.507 20.553 -0.103 0.103
248.916 19.506 20.554 -0.103 0.107
248.926 19.505 20.555 -0.103 0.103
248.936 19.504 20.556 -0.103 0.103
248.946 19.503 20.557 -0.103 0.103
248.956 19.502 20.558 -0.103 0.103
248.966 19.501 20.559 -0.107 0.107
248.976 19.5 20.56 -0.103 0.107
248.986 19.499 20.561 -0.103 0.103
248.996 19.498 20.562 -0.103 0.103
249.006 19.497 20.563 -0.103 0.103
249.016 19.496 20.564 -0.103 0.103
249.026 19.495 20.565 -0.103 0.107
249.036 19.494 20.566 -0.103 0.107
249.046 19.493 20.567 -0.103 0.107
249.056 19.492 20.568 -0.107 0.103
249.066 19.491 20.569 -0.107 0.103
249.076 19.49 20.57 -0.103 0.103
249.086 19.489 20.571 -0.103 0.103
249.096 19.488 20.573 -0.103 0.107
249.106 19.486 20.574 -0.103 0.107
249.116 19.485 20.575 -0.107 0.103
249.126 19.484 20.576 -0.103 0.103
249.136 19.483 20.577 -0.103 0.103
249.146 19.482 20.578 -0.103 0.103
249.156 19.481 20.579 -0.103 0.107
249.166 19.48 20.58 -0.107 0.107
249.176 19.479 20.581 -0.107 0.103
249.186 19.478 20.582 -0.103 0.103
249.196 19.477 20.583 -0.103 0.103
249.206 19.476 20.584 -0.103 0.103
249.216 19.475 20.585 -0.103 0.107
249.226 19.474 20.586 -0.107 0.103
249.236 19.473 20.587 -0.103 0.103
249.246 19.472 20.588 -0.103 0.103
249.256 19.471 20.589 -0.103 0.103
249.266 19.47 20.59 -0.103 0.107
249.276 19.469 20.591 -0.107 0.107
249.286 19.468 20.592 -0.107 0.103
249.296 19.466 20.593 -0.107 0.103
249.306 19.465 20.595 -0.107 0.103
249.316 19.464 20.596 -0.103 0.103
249.326 19.463 20.597 -0.103 0.108
249.336 19.462 20.598 -0.103 0.107
249.346 19.461 20.599 -0.103 0.107
249.356 19.46 20.6 -0.107 0.103
249.366 19.459 20.601 -0.103 0.103
249.376 19.458 20.602 -0.103 0.103
249.386 19.457 20.603 -0.103 0.103
249.396 19.456 20.604 -0.103 0.107
249.406 19.455 20.605 -0.107 0.107
249.416 19.454 20.606 -0.107 0.103
249.426 19.453 20.607 -0.107 0.103
249.436 19.452 20.608 -0.107 0.103
249.446 19.451 20.609 -0.103 0.103
249.456 19.45 20.61 -0.103 0.107
249.466 19.449 20.611 -0.103 0.107
249.476 19.448 20.612 -0.103 0.103
249.486 19.446 20.613 -0.107 0.103
249.496 19.446 20.615 -0.103 0.103
249.506 19.444 20.616 -0.103 0.103
249.516 19.443 20.617 -0.103 0.107
249.526 19.442 20.618 -0.103 0.103
249.536 19.441 20.619 -0.107 0.103
249.546 19.44 20.62 -0.107 0.103
249.557 19.439 20.621 -0.103 0.103
249.567 19.438 20.622 -0.103 0.107
249.577 19.437 20.623 -0.103 0.107
249.587 19.436 20.624 -0.103 0.107
249.597 19.435 20.625 -0.107 0.103
249.607 19.434 20.626 -0.103 0.103
249.617 19.433 20.627 -0.103 0.103
249.627 19.432 20.628 -0.103 0.103
249.637 19.431 20.629 -0.103 0.107
249.647 19.429 20.63 -0.107 0.103
249.657 19.429 20.631 -0.103 0.103
249.667 19.428 20.632 -0.103 0.103
249.676 19.427 20.633 -0.103 0.103
249.686 19.426 20.635 -0.107 0.107
249.696 19.425 20.636 -0.103 0.107
249.706 19.424 20.637 -0.103 0.103
249.716 19.422 20.638 -0.103 0.103
249.726 19.421 20.639 -0.103 0.103
249.736 19.42 20.64 -0.107 0.103
249.746 19.419 20.641 -0.103 0.103
249.756 19.418 20.642 -0.103 0.103
249.766 19.417 20.643 -0.103 0.103
249.776 19.416 20.644 -0.103 0.103
249.786 19.415 20.645 -0.107 0.107
249.796 19.414 20.646 -0.103 0.107
249.806 19.413 20.647 -0.103 0.103
249.816 19.412 20.648 -0.103 0.103
249.826 19.411 20.649 -0.103 0.103
249.836 19.41 20.65 -0.103 0.103
249.846 19.409 20.651 -0.103 0.107
249.856 19.408 20.652 -0.103 0.107
249.866 19.407 20.653 -0.103 0.103
249.876 19.406 20.654 -0.107 0.103
249.886 19.405 20.655 -0.103 0.103
249.896 19.404 20.657 -0.103 0.103
249.906 19.403 20.658 -0.103 0.107
249.916 19.402 20.659 -0.103 0.107
249.926 19.4 20.66 -0.107 0.103
249.936 19.4 20.661 -0.103 0.103
249.946 19.398 20.662 -0.103 0.103
249.956 19.397 20.663 -0.103 0.103
249.966 19.396 20.664 -0.103 0.107
249.976 19.395 20.665 -0.107 0.107
249.986 19.394 20.666 -0.103 0.103
249.996 19.393 20.667 -0.103 0.103
250.006 19.392 20.668 -0.103 0.103
250.016 19.391 20.669 -0.103 0.103
250.026 19.39 20.67 -0.107 0.107
250.036 19.389 20.671 -0.103 0.107
250.046 19.388 20.672 -0.103 0.103
250.056 19.387 20.673 -0.103 0.103
250.066 19.386 20.674 -0.103 0.103
250.076 19.385 20.675 -0.107 0.103
250.086 19.384 20.677 -0.103 0.107
250.096 19.383 20.677 -0.103 0.103
250.106 19.382 20.679 -0.103 0.103
250.116 19.381 20.68 -0.103 0.103
250.126 19.38 20.681 -0.103 0.103
250.136 19.379 20.682 -0.103 0.107
250.146 19.378 20.683 -0.103 0.103
250.156 19.377 20.684 -0.103 0.103
250.166 19.375 20.685 -0.107 0.103
